Year,Mileage_km,Engine_CC,Horsepower,Num_Owners,Doors,Seats,Service_History,Accidents_Reported,Insurance_Valid,Brand,Fuel_Type,Transmission,Body_Type,Condition,Price_USD
2015,101675.0,2000,180,2,4,4,1,0,0,Kia,Petrol,Automatic,Hatchback,Fair,5868.12
2023,35856.0,1500,115,1,4,5,1,3,1,Volkswagen,Diesel,Manual,Sedan,Like New,9751.43
2005,252699.0,2500,203,2,4,8,1,0,1,Audi,Petrol,Manual,Hatchback,Good,4356.19
2017,81457.0,2000,148,1,5,5,0,0,1,BMW,Diesel,Automatic,Van,Good,9969.21
2013,140757.0,1800,164,2,3,5,1,0,0,BMW,Diesel,Automatic,Hatchback,Fair,6775.09
2015,120665.0,1800,155,3,4,2,1,1,1,Ford,Petrol,Manual,Truck,Poor,2312.84
2005,212779.0,1800,166,2,4,5,1,0,0,Kia,Diesel,Manual,Coupe,New,2764.66
2017,75044.0,3000,253,5,5,5,0,1,1,BMW,Petrol,Automatic,Truck,Good,14547.99
2005,259294.0,2500,224,3,2,5,1,0,1,Toyota,Diesel,Manual,SUV,Good,3257.66
2007,200023.0,1500,113,3,3,5,1,2,1,Volkswagen,Diesel,Automatic,SUV,Poor,500.0
2021,66873.0,1500,139,2,2,8,0,0,1,Toyota,Petrol,Automatic,Sedan,Like New,11311.13
2009,171819.0,4000,327,2,4,5,1,1,1,Ford,Diesel,Manual,Sedan,Like New,7433.61
2010,189882.0,1500,125,1,4,5,1,0,0,Audi,Diesel,Manual,Sedan,Good,5627.93
2021,43330.0,3500,302,1,3,5,1,3,1,Nissan,Petrol,Automatic,Truck,Fair,5345.5
2014,129439.0,1800,184,1,4,5,0,0,1,Toyota,Petrol,Automatic,Hatchback,Poor,2168.43
2015,147839.0,1200,112,5,5,4,0,1,1,Toyota,Hybrid,Automatic,Coupe,Good,7157.35
2017,77187.0,1500,138,1,2,5,1,0,0,Ford,Diesel,Automatic,SUV,Fair,4355.88
2014,140922.0,1600,125,3,2,5,1,0,1,Kia,Diesel,Manual,Van,Like New,6897.08
2018,92302.0,2500,210,2,5,5,1,0,1,Hyundai,Electric,Automatic,SUV,Good,7762.03
2017,146319.0,1500,123,2,4,5,1,0,1,Mercedes,Petrol,Automatic,Sedan,Like New,13215.29
2008,187843.0,1500,146,2,3,5,1,0,0,BMW,Electric,Automatic,Truck,Good,5695.52
2021,38610.0,3000,247,1,4,5,1,0,1,Mercedes,Diesel,Manual,Van,New,32235.86
2022,48239.0,1200,119,4,5,5,1,0,0,Mercedes,Petrol,Automatic,Sedan,Good,13168.01
2015,116996.0,1800,130,4,4,5,1,0,1,Kia,Petrol,Automatic,Truck,Fair,2632.72
2014,125054.0,1800,170,2,4,4,1,0,0,Nissan,Petrol,Automatic,Hatchback,New,8257.89
2022,50363.0,1200,87,4,4,5,0,0,1,Hyundai,Petrol,Manual,Sedan,Good,6493.5
2023,20001.0,1200,112,1,4,6,0,2,1,Audi,Hybrid,Automatic,Hatchback,Like New,16899.85
2013,130622.0,1600,120,1,5,7,1,2,0,Ford,Diesel,Manual,SUV,Good,2308.09
2009,202893.0,1200,109,2,2,5,0,0,0,Kia,Diesel,Manual,SUV,Fair,3000.71
2005,245629.0,1600,118,3,4,5,0,1,1,Hyundai,Electric,Automatic,SUV,Like New,2238.51
2009,187307.0,1800,165,1,4,6,1,1,1,Ford,Petrol,Automatic,Hatchback,Good,2457.42
2007,210595.0,2000,179,2,4,4,1,0,1,Kia,Diesel,Manual,Sedan,Good,4725.48
2005,226276.0,1800,140,1,2,5,1,0,0,Kia,Diesel,Automatic,Truck,Poor,4919.09
2023,34876.0,1600,142,5,4,4,1,1,1,Nissan,Diesel,Automatic,Truck,Like New,8968.79
2010,174598.0,1200,114,3,4,6,0,0,1,Toyota,Petrol,Automatic,Van,New,4330.14
2014,120452.0,1500,111,1,2,5,0,0,1,Hyundai,Petrol,Automatic,Sedan,Like New,6604.24
2009,172717.0,1600,117,5,4,6,0,0,1,Kia,Diesel,Automatic,Coupe,Good,3547.63
2016,113882.0,3000,233,1,5,6,1,0,1,Honda,Diesel,Automatic,Van,Good,6849.52
2016,100371.0,1500,106,2,4,5,1,1,0,Nissan,Petrol,Automatic,Truck,Good,4837.8
2021,17810.0,1600,117,1,4,5,1,0,1,Ford,Petrol,Automatic,Truck,Good,7200.35
2006,209951.0,2000,180,1,4,2,1,0,0,Audi,Petrol,Automatic,Sedan,Good,3814.92
2018,80496.0,2000,175,1,3,5,1,0,1,Volkswagen,Petrol,Automatic,Sedan,Like New,8506.71
2016,104917.0,3500,266,1,4,5,1,0,1,Toyota,Diesel,Automatic,Van,Poor,1620.91
2017,92347.0,1500,117,4,4,5,1,0,0,Ford,Diesel,Automatic,Sedan,Good,6164.84
2009,186259.0,1000,65,2,4,8,0,0,1,Ford,Petrol,Automatic,Coupe,Good,2491.41
2009,169862.0,1500,137,1,4,8,1,0,1,Ford,Electric,Automatic,Hatchback,Fair,1237.31
2021,34882.0,1200,93,2,5,5,1,0,1,Honda,Diesel,Automatic,Van,New,12046.8
2009,209757.0,1800,126,2,2,5,0,0,0,Mercedes,Electric,Automatic,SUV,Fair,3992.5
2023,39543.0,2500,210,5,4,4,1,0,1,Ford,Diesel,Automatic,Hatchback,Like New,16036.68
2008,212669.0,2000,175,2,2,5,1,1,0,Ford,Diesel,Manual,Hatchback,New,7409.54
2011,175343.0,1200,85,3,2,5,1,3,1,Toyota,Petrol,Automatic,Sedan,Fair,2305.17
2021,61571.0,1200,96,1,3,6,0,2,0,Hyundai,Hybrid,Automatic,Sedan,Fair,5790.53
2015,103188.0,3000,236,1,4,5,0,1,1,Nissan,Hybrid,Manual,Sedan,New,14261.96
2010,180494.0,1600,151,2,2,7,0,1,0,Audi,Petrol,Automatic,SUV,Poor,500.0
2017,79196.0,3000,243,2,4,7,1,0,1,Hyundai,Diesel,Manual,Hatchback,Poor,4365.25
2016,91456.0,2000,155,2,2,5,1,0,0,Hyundai,Petrol,Manual,SUV,Good,3730.75
2009,197521.0,4000,332,2,4,5,0,0,1,BMW,Diesel,Manual,Truck,Like New,11234.47
2014,146201.0,2500,205,2,4,5,0,0,0,Toyota,Diesel,Manual,Hatchback,Good,5679.1
2015,117092.0,1600,143,5,4,5,1,0,0,Honda,Hybrid,Automatic,Van,Good,7706.19
2013,168735.0,2000,184,5,4,8,1,0,1,Honda,Petrol,Automatic,SUV,Like New,6434.17
2017,99177.0,1600,151,2,4,4,1,0,1,Nissan,Diesel,Automatic,SUV,Good,7782.91
2007,204348.0,1500,119,2,4,5,1,1,1,Toyota,Petrol,Automatic,Coupe,Like New,3920.96
2021,31699.0,1500,129,2,4,6,1,0,1,Honda,Petrol,Automatic,SUV,Good,9960.84
2022,51272.0,1600,155,1,4,5,0,0,1,Mercedes,Petrol,Automatic,SUV,Good,12775.07
2009,193927.0,1200,122,5,4,5,0,1,0,BMW,Diesel,Manual,Coupe,Good,2704.58
2020,70141.0,1500,111,1,4,5,1,0,1,Volkswagen,Hybrid,Automatic,SUV,Good,7510.65
2020,20131.0,1800,158,2,4,5,1,0,0,Ford,Petrol,Automatic,Hatchback,Like New,10418.67
2015,123670.0,3500,298,1,3,5,1,0,1,BMW,Petrol,Automatic,Sedan,Good,12377.44
2008,196323.0,1800,163,3,4,5,1,1,0,Volkswagen,Petrol,Manual,Hatchback,Good,3006.87
2013,123094.0,1600,151,1,4,6,1,0,1,Toyota,Diesel,Automatic,Sedan,Like New,4167.99
2019,71060.0,1500,109,4,2,7,1,2,1,Kia,Hybrid,Automatic,Coupe,Fair,4066.48
2016,124377.0,1500,114,1,4,6,0,0,1,Hyundai,Petrol,Automatic,SUV,New,9221.99
2020,93993.0,2000,180,4,2,4,0,0,1,Mercedes,Electric,Manual,Van,Good,17845.65
2008,207632.0,2500,210,5,4,6,1,0,1,Toyota,Diesel,Manual,Van,Good,2389.63
2007,205363.0,1600,99,3,4,5,0,0,1,Honda,Petrol,Automatic,Coupe,Good,3469.76
2008,192457.0,1800,125,2,4,5,0,2,1,Mercedes,Petrol,Manual,Coupe,Good,4538.43
2006,242447.0,2000,176,1,4,7,1,0,1,Audi,Petrol,Automatic,Coupe,Good,3550.63
2023,9047.0,1200,112,4,2,5,1,0,1,Kia,Petrol,Automatic,Hatchback,Like New,10836.97
2011,177336.0,1600,113,3,4,5,0,0,1,Kia,Hybrid,Automatic,Coupe,Fair,3432.78
2006,232405.0,2000,183,1,2,6,1,2,1,Toyota,Diesel,Automatic,Van,Good,2222.76
2005,242747.0,2000,163,2,2,5,1,0,0,Volkswagen,Hybrid,Manual,SUV,Good,2898.93
2022,12478.0,1200,84,1,2,7,1,1,1,BMW,Petrol,Automatic,Truck,Fair,9648.56
2012,150646.0,1500,116,2,4,4,1,0,1,Honda,Diesel,Automatic,Coupe,Like New,7048.75
2012,134128.0,2000,148,1,4,6,1,1,1,Kia,Hybrid,Automatic,Sedan,Good,1373.13
2014,123176.0,1500,115,2,2,5,1,2,0,Hyundai,Diesel,Automatic,SUV,Good,2820.77
2022,49757.0,2500,180,2,4,5,1,0,0,Audi,Petrol,Automatic,SUV,Fair,9815.44
2015,138466.0,1000,82,1,4,5,1,2,1,Audi,Petrol,Manual,Truck,Poor,500.0
2005,243209.0,1500,133,4,4,5,0,0,1,BMW,Petrol,Manual,Van,Poor,3057.73
2011,159445.0,1500,104,3,4,6,0,3,1,Mercedes,Petrol,Automatic,SUV,Good,3996.26
2012,179821.0,3000,250,2,4,5,1,1,0,Mercedes,Electric,Manual,SUV,Like New,13279.17
2018,75246.0,2000,154,4,4,5,1,1,1,Volkswagen,Diesel,Automatic,Coupe,Poor,2443.01
2023,6965.0,2500,218,4,4,5,1,1,1,Toyota,Petrol,Automatic,Truck,Fair,8419.34
2012,166447.0,1600,98,2,4,4,0,0,1,Hyundai,Petrol,Manual,Coupe,Like New,4632.65
2023,30866.0,2500,219,1,4,5,1,0,0,Mercedes,Electric,Automatic,Truck,Like New,32553.48
2008,195861.0,2500,181,2,3,5,1,0,0,Honda,Petrol,Automatic,Truck,Like New,3888.23
2014,133503.0,1600,130,4,4,5,1,0,0,BMW,Petrol,Automatic,Coupe,Poor,3476.53
2014,138632.0,4000,322,2,4,7,1,2,1,Kia,Electric,Manual,SUV,New,12315.56
2008,207055.0,2500,202,2,5,7,1,0,1,Honda,Diesel,Automatic,Van,Good,3842.76
2012,162884.0,3500,268,5,4,4,0,0,1,Hyundai,Petrol,Automatic,Hatchback,Fair,1815.35
2011,160414.0,2500,233,1,2,5,0,0,1,Mercedes,Diesel,Automatic,Coupe,Good,7957.65
2019,79894.0,2000,147,1,3,6,1,0,1,Toyota,Diesel,Manual,Truck,Good,8502.71
2012,156263.0,3000,231,4,4,7,0,1,1,Toyota,Petrol,Manual,Coupe,Good,4443.32
2014,124923.0,1600,160,1,4,4,1,0,1,Volkswagen,Diesel,Automatic,Van,New,7381.75
2011,164312.0,2000,171,1,4,7,1,1,1,Audi,Petrol,Automatic,SUV,Like New,9460.38
2023,22531.0,1500,106,4,4,4,1,0,0,Kia,Diesel,Automatic,Hatchback,Good,8132.4
2007,194319.0,2000,164,2,4,5,1,3,1,Audi,Petrol,Manual,SUV,Fair,2318.65
2013,134450.0,2000,163,2,4,2,1,0,1,Honda,Diesel,Manual,Truck,Good,7454.61
2020,60974.0,2000,141,2,4,7,0,0,1,Nissan,Petrol,Manual,Truck,Fair,5058.54
2018,63735.0,2500,196,1,4,5,0,1,0,Nissan,Electric,Manual,Truck,Like New,12232.81
2011,158701.0,1600,132,2,4,5,1,0,0,Volkswagen,Diesel,Manual,Truck,Good,4827.7
2016,143770.0,1800,168,2,4,5,0,1,1,Hyundai,Petrol,Automatic,Hatchback,Good,6144.51
2005,223061.0,1000,80,1,4,5,1,0,1,Kia,Petrol,Automatic,Van,Good,983.59
2020,54243.0,1200,98,3,5,6,1,0,0,Kia,Petrol,Manual,Hatchback,Good,9559.19
2007,203494.0,1800,137,1,2,8,1,0,1,Hyundai,Petrol,Manual,Truck,Fair,2266.53
2005,238247.0,1800,166,1,4,8,0,1,1,BMW,Petrol,Manual,Coupe,Fair,1143.47
2010,167776.0,1500,138,1,5,6,1,0,1,Ford,Diesel,Automatic,Sedan,Fair,1461.84
2006,224351.0,1500,136,2,4,7,1,0,1,Audi,Petrol,Automatic,Coupe,Good,7750.55
2011,157222.0,1500,126,4,4,8,0,1,1,Mercedes,Petrol,Manual,Coupe,New,6373.8
2012,171827.0,2000,142,2,5,4,1,1,1,Toyota,Petrol,Automatic,Van,Good,3257.33
2017,97225.0,1800,166,1,4,5,1,0,1,Toyota,Diesel,Automatic,Truck,Fair,3533.91
2020,44955.0,1200,100,1,2,4,0,0,1,Volkswagen,Electric,Manual,Hatchback,New,14588.53
2014,144612.0,2000,162,2,4,5,1,2,1,Mercedes,Diesel,Automatic,Hatchback,Good,8144.67
2008,189626.0,1500,131,1,3,8,0,0,1,Mercedes,Petrol,Automatic,Van,Fair,2699.77
2017,72539.0,2000,170,1,3,5,1,3,1,Honda,Diesel,Manual,Coupe,Good,6232.49
2021,47954.0,1200,83,3,4,5,1,0,1,Volkswagen,Electric,Automatic,Coupe,New,18748.46
2012,184609.0,4000,328,3,4,6,0,0,1,Hyundai,Diesel,Automatic,Coupe,Good,5676.33
2012,128585.0,1200,71,4,5,7,0,0,1,Toyota,Hybrid,Automatic,Van,Good,3111.71
2011,148035.0,2000,167,3,4,5,1,0,0,Audi,Electric,Manual,Truck,Good,7129.75
2005,251288.0,1800,169,1,4,7,1,1,1,Hyundai,Electric,Automatic,SUV,Good,4026.86
2019,62365.0,1200,73,3,4,5,0,0,0,Ford,Hybrid,Manual,Sedan,Good,4727.42
2019,81179.0,1000,85,2,4,5,0,0,1,Hyundai,Diesel,Automatic,Truck,Like New,9182.36
2023,11438.0,1600,143,1,4,5,1,2,0,BMW,Diesel,Automatic,Sedan,Like New,20360.04
2008,206129.0,2500,220,2,4,5,0,1,0,Audi,Diesel,Manual,SUV,Fair,3422.93
2010,206167.0,1000,72,1,4,5,0,0,1,Volkswagen,Petrol,Automatic,SUV,Like New,2993.01
2014,114081.0,2000,150,1,4,7,0,0,0,Honda,Petrol,Automatic,Truck,Good,5787.48
2016,123356.0,2000,157,1,4,5,1,0,0,Ford,Petrol,Automatic,Hatchback,Like New,8998.17
2008,214196.0,1500,142,5,4,5,1,0,1,Volkswagen,Electric,Automatic,Hatchback,Good,3399.42
2010,157661.0,1200,74,3,2,5,1,1,1,Honda,Petrol,Manual,Sedan,Like New,5217.91
2018,92384.0,3000,231,2,5,8,0,0,1,Nissan,Petrol,Manual,Hatchback,Like New,7383.08
2017,97092.0,1500,118,1,4,5,1,1,1,Volkswagen,Diesel,Automatic,Coupe,Like New,6879.47
2007,217366.0,1200,85,1,4,2,0,3,1,Volkswagen,Petrol,Manual,Coupe,Poor,500.0
2019,77048.0,2000,166,2,4,5,1,0,1,Mercedes,Diesel,Automatic,SUV,New,21731.6
2007,210745.0,1500,146,2,4,8,1,0,0,Mercedes,Electric,Manual,Truck,Good,7072.88
2009,193051.0,1600,115,3,5,8,1,0,1,Volkswagen,Petrol,Manual,Hatchback,Good,7006.99
2017,99622.0,1200,97,1,4,5,1,0,1,Kia,Diesel,Manual,SUV,Fair,5390.58
2019,83191.0,4000,333,2,4,5,1,3,1,Volkswagen,Petrol,Automatic,Coupe,Poor,3390.4
2021,25093.0,1600,128,5,4,7,1,1,1,Toyota,Diesel,Automatic,Van,Good,7829.91
2010,199363.0,4000,309,1,4,5,0,1,0,Kia,Diesel,Automatic,Hatchback,Poor,1620.05
2022,18671.0,1600,123,2,4,7,1,0,1,Kia,Diesel,Automatic,Hatchback,Poor,1740.56
2007,227424.0,1500,115,1,4,5,0,1,1,Honda,Petrol,Automatic,Truck,Good,4429.03
2013,145192.0,3000,259,1,4,8,1,1,1,Audi,Hybrid,Automatic,Hatchback,Like New,11543.27
2012,136783.0,1500,131,3,4,5,0,0,1,Hyundai,Petrol,Automatic,Hatchback,Good,3896.39
2015,127922.0,1600,110,2,4,5,1,0,0,Volkswagen,Hybrid,Automatic,Truck,Good,6277.03
2015,105819.0,1200,94,2,5,4,1,2,1,Hyundai,Petrol,Automatic,Sedan,Good,3224.47
2012,172032.0,3500,284,1,4,5,1,0,1,Kia,Hybrid,Automatic,Hatchback,Good,5560.08
2005,229337.0,1200,129,3,4,6,1,0,0,Ford,Diesel,Automatic,Truck,Good,5085.51
2006,205575.0,2000,171,1,2,5,1,2,0,Honda,Petrol,Manual,SUV,Good,3046.41
2008,227008.0,1800,133,1,5,5,0,0,1,BMW,Hybrid,Manual,SUV,Good,4150.1
2006,230720.0,1200,88,4,5,5,1,2,1,BMW,Petrol,Manual,Coupe,Good,2386.91
2006,241008.0,1000,77,3,4,8,0,0,0,Mercedes,Electric,Manual,Van,Good,3696.58
2017,83228.0,3000,255,3,3,5,0,1,1,Kia,Diesel,Manual,Truck,Fair,5043.05
2010,151623.0,2000,173,2,4,4,0,2,1,Ford,Petrol,Manual,Hatchback,Like New,500.0
2008,229128.0,2000,169,1,4,2,1,0,1,Hyundai,Petrol,Automatic,SUV,Fair,1145.51
2019,71904.0,1600,130,4,4,6,0,0,0,Volkswagen,Petrol,Manual,Van,Good,6676.63
2007,223370.0,1500,122,2,5,5,0,0,1,Volkswagen,Diesel,Automatic,Hatchback,Poor,500.0
2008,213849.0,2000,164,1,4,2,1,0,0,Audi,Diesel,Manual,Truck,Good,4929.63
2021,42969.0,1800,123,1,5,5,1,2,0,Honda,Petrol,Automatic,SUV,New,11775.53
2010,183393.0,2000,165,1,4,7,1,1,0,BMW,Petrol,Manual,Coupe,Good,8233.64
2006,251909.0,1600,124,1,5,7,1,0,1,Toyota,Petrol,Automatic,SUV,Good,4337.84
2017,95513.0,4000,308,1,4,4,1,1,0,Kia,Petrol,Automatic,Coupe,Good,4731.98
2019,86132.0,1200,136,1,4,4,1,0,1,Hyundai,Diesel,Automatic,Truck,Like New,11800.17
2009,162131.0,1200,104,1,5,2,0,0,1,Ford,Petrol,Automatic,Sedan,Good,1483.58
2023,40856.0,3000,250,1,4,7,1,0,1,Mercedes,Petrol,Automatic,Truck,Good,21118.35
2010,157170.0,1800,144,1,4,4,1,0,1,Ford,Petrol,Automatic,Coupe,Poor,1866.88
2021,63141.0,1500,135,1,4,4,0,0,1,Nissan,Petrol,Manual,Hatchback,Like New,10193.03
2005,245859.0,2000,149,1,4,5,0,1,0,Kia,Diesel,Manual,SUV,New,803.56
2006,226561.0,1600,128,1,4,7,1,1,0,Volkswagen,Hybrid,Automatic,SUV,Good,3034.5
2005,238506.0,1000,69,2,4,5,1,0,1,Volkswagen,Diesel,Automatic,Coupe,Poor,3485.92
2012,152209.0,2000,177,2,2,5,1,0,1,Audi,Electric,Automatic,SUV,Good,6870.87
2008,191690.0,1500,112,1,4,6,0,0,0,Audi,Petrol,Manual,Coupe,Good,4648.65
2022,32910.0,1200,116,1,4,5,1,0,0,BMW,Petrol,Automatic,Hatchback,Fair,9359.45
2013,177121.0,1500,123,4,5,6,1,2,1,Nissan,Diesel,Automatic,Sedan,Like New,4176.38
2019,91535.0,1600,144,2,4,4,1,2,0,Mercedes,Diesel,Manual,Truck,Good,9381.61
2020,46935.0,1000,89,3,4,5,0,1,1,Audi,Electric,Manual,Hatchback,Like New,17840.47
2007,220015.0,2500,224,2,4,6,1,0,0,Mercedes,Diesel,Automatic,Hatchback,Good,7928.72
2005,241440.0,1800,135,1,5,5,1,1,1,Ford,Petrol,Automatic,Van,New,2778.15
2017,93866.0,1500,138,2,4,2,0,0,0,Audi,Diesel,Automatic,SUV,Good,9201.11
2018,68958.0,2000,138,2,4,5,0,0,1,Volkswagen,Diesel,Automatic,SUV,Like New,12816.87
2010,186688.0,2500,208,1,4,8,0,1,1,Volkswagen,Diesel,Automatic,Van,Good,4470.57
2009,204691.0,1800,141,2,4,5,1,0,1,Hyundai,Petrol,Manual,Sedan,Good,3258.37
2009,179492.0,1500,103,3,2,5,1,0,1,Honda,Hybrid,Manual,Coupe,Good,2645.69
2008,233333.0,1200,86,1,4,5,0,0,0,Hyundai,Diesel,Manual,Van,Good,2274.57
2016,130830.0,2500,198,1,4,4,1,0,0,Ford,Diesel,Automatic,Coupe,Good,4701.26
2018,92222.0,1500,122,1,4,2,1,0,1,Honda,Diesel,Manual,Hatchback,New,12376.6
2018,65524.0,1000,75,1,5,5,0,1,1,Hyundai,Diesel,Automatic,Hatchback,Like New,7069.54
2015,126021.0,1800,151,1,4,5,1,0,0,Volkswagen,Diesel,Manual,Van,Poor,835.88
2014,136230.0,1500,112,1,2,6,1,0,0,Kia,Petrol,Manual,SUV,Fair,941.19
2014,139697.0,4000,326,1,4,5,1,2,0,BMW,Petrol,Manual,Coupe,Good,9960.68
2013,167857.0,2500,203,4,5,5,1,3,0,Volkswagen,Petrol,Automatic,Van,Poor,2408.92
2006,225360.0,1800,152,2,2,4,1,1,1,Volkswagen,Diesel,Automatic,Sedan,New,6015.32
2018,114717.0,2500,221,2,4,5,0,0,1,Kia,Electric,Manual,Van,Poor,3024.54
2011,174098.0,1600,146,1,4,5,1,2,1,Honda,Diesel,Automatic,Hatchback,New,5228.38
2021,43643.0,2000,170,1,4,5,1,0,1,BMW,Diesel,Manual,Van,Good,16087.39
2012,191991.0,1800,156,3,4,5,1,0,1,Ford,Petrol,Manual,SUV,Good,2070.31
2008,216448.0,1000,88,1,4,5,0,0,0,Kia,Hybrid,Automatic,Truck,Fair,1049.58
2009,185179.0,3000,245,1,4,5,0,1,1,Ford,Diesel,Automatic,Truck,Good,1475.01
2017,97263.0,2500,221,3,4,5,0,1,1,Kia,Diesel,Automatic,Truck,Like New,10050.96
2011,177528.0,3500,277,1,2,5,0,2,0,Volkswagen,Diesel,Automatic,Truck,Like New,6466.14
2010,177737.0,2000,135,1,4,4,1,1,0,BMW,Petrol,Automatic,Hatchback,Fair,1455.92
2021,50009.0,1600,117,5,4,5,1,0,1,Kia,Petrol,Automatic,Coupe,Fair,3052.75
2010,167742.0,1500,146,1,4,7,0,0,0,Audi,Petrol,Automatic,Coupe,Good,5372.23
2023,0.0,1500,120,3,4,4,1,0,1,Kia,Diesel,Automatic,Coupe,Fair,4352.96
2007,217596.0,1200,104,4,4,7,0,0,1,Honda,Petrol,Automatic,Sedan,Like New,4624.73
2013,146100.0,1500,120,1,4,5,0,0,1,Audi,Petrol,Manual,Sedan,Good,6529.91
2019,79907.0,1800,158,4,4,2,0,1,1,Mercedes,Electric,Manual,Coupe,Good,16413.47
2012,147357.0,2000,167,2,2,5,1,0,1,Nissan,Petrol,Automatic,Hatchback,Fair,3708.99
2019,51892.0,1500,123,4,2,4,0,0,0,Hyundai,Petrol,Manual,Truck,Poor,2867.82
2005,225520.0,1800,159,1,4,5,0,0,1,Honda,Diesel,Manual,Truck,Like New,5812.12
2012,171835.0,1500,118,5,4,5,1,0,1,Nissan,Diesel,Manual,Coupe,Good,3314.32
2008,194001.0,2000,172,2,4,6,0,0,1,Kia,Diesel,Manual,SUV,Good,5195.52
2014,125369.0,4000,330,2,4,6,1,0,1,Audi,Petrol,Manual,Hatchback,Good,13406.63
2020,55314.0,2000,165,3,5,5,1,0,1,Honda,Petrol,Automatic,SUV,Fair,3478.25
2022,26711.0,1200,87,2,4,5,0,0,1,Audi,Petrol,Automatic,SUV,Good,11170.14
2008,193602.0,1600,130,1,4,5,1,0,0,Mercedes,Hybrid,Manual,Hatchback,Good,6225.76
2012,142933.0,2000,158,1,5,5,1,2,1,Toyota,Petrol,Automatic,Hatchback,Good,3356.65
2008,225010.0,1800,166,1,4,5,1,0,1,Mercedes,Electric,Manual,Sedan,Fair,6534.84
2014,142202.0,3500,266,2,4,5,0,0,1,Honda,Petrol,Automatic,Sedan,Fair,4243.75
2008,222717.0,1200,113,3,4,4,1,2,1,Volkswagen,Hybrid,Manual,Truck,Good,3443.07
2020,81740.0,1500,98,2,2,5,1,0,1,Ford,Petrol,Manual,Sedan,Like New,8593.65
2016,72752.0,1500,133,2,4,5,0,0,0,Audi,Petrol,Automatic,SUV,Like New,9964.0
2014,137152.0,2000,154,3,5,5,0,1,1,Mercedes,Electric,Automatic,Van,Good,6931.44
2015,111207.0,1800,158,1,4,4,1,0,1,Ford,Petrol,Automatic,Van,Poor,500.0
2006,244752.0,1200,98,2,4,2,1,0,1,Nissan,Diesel,Manual,Hatchback,Poor,3063.54
2020,48878.0,1500,103,1,4,4,0,0,1,Toyota,Diesel,Automatic,Van,Poor,1532.72
2023,8188.0,1800,170,1,5,4,1,0,1,BMW,Diesel,Manual,Van,Good,16278.72
2016,86489.0,4000,344,2,5,5,0,2,1,Kia,Electric,Automatic,Van,Good,7323.97
2008,199460.0,1600,140,1,2,5,0,0,1,Ford,Petrol,Automatic,Van,Like New,3352.94
2021,61724.0,1500,115,1,4,5,1,0,1,Audi,Electric,Manual,Truck,Good,14649.22
2016,111843.0,1600,145,2,4,5,1,2,0,Mercedes,Hybrid,Manual,Van,Fair,6963.31
2020,41960.0,1500,105,2,2,5,1,0,0,Hyundai,Diesel,Manual,Sedan,Fair,5743.69
2007,248290.0,1800,116,2,4,4,1,0,0,Kia,Diesel,Manual,Van,Fair,689.81
2006,237743.0,1600,109,5,3,5,1,3,1,Nissan,Hybrid,Automatic,Van,Like New,500.0
2011,179661.0,2000,152,2,5,5,0,2,1,Mercedes,Petrol,Manual,Truck,Good,4196.25
2010,199275.0,3000,238,2,2,4,1,1,1,Honda,Petrol,Automatic,Van,Like New,4995.92
2005,215397.0,1500,118,1,5,7,1,0,1,Ford,Petrol,Manual,Coupe,Fair,3376.87
2019,58328.0,2500,202,2,5,5,1,0,0,Audi,Petrol,Automatic,Sedan,Poor,3918.11
2016,120345.0,3000,240,1,2,5,1,0,0,Ford,Electric,Manual,Truck,Poor,4395.53
2017,83839.0,1600,101,2,4,5,1,1,1,Honda,Petrol,Automatic,Hatchback,Poor,2950.37
2012,151875.0,1200,102,1,4,5,1,0,1,Volkswagen,Petrol,Manual,SUV,Like New,3399.56
2013,142834.0,2500,204,1,5,4,0,2,0,Volkswagen,Petrol,Automatic,Hatchback,Like New,1912.57
2005,220839.0,2000,156,2,4,5,0,0,1,Kia,Petrol,Manual,Coupe,New,3041.17
2009,186588.0,1500,145,2,4,5,1,0,0,Honda,Petrol,Automatic,Sedan,Fair,1454.04
2011,181718.0,1600,129,1,5,5,0,0,0,Honda,Diesel,Automatic,Van,Poor,500.0
2022,46942.0,1800,150,2,4,7,0,0,1,Ford,Petrol,Automatic,Coupe,Like New,13187.19
2012,172695.0,1500,136,2,4,8,1,0,1,Nissan,Petrol,Automatic,SUV,Good,1767.87
2014,147148.0,2000,144,3,4,5,1,0,1,Toyota,Diesel,Automatic,Sedan,Like New,7190.01
2012,162088.0,2000,166,1,3,6,0,0,0,Mercedes,Petrol,Automatic,Sedan,Fair,3686.53
2016,112900.0,2500,220,2,5,5,1,0,1,Ford,Diesel,Automatic,SUV,Fair,4391.34
2020,63800.0,1800,148,1,4,5,1,0,1,BMW,Petrol,Automatic,Coupe,Good,14993.0
2016,98594.0,1800,130,1,4,4,1,0,1,Audi,Diesel,Manual,Van,Good,8155.17
2007,200551.0,1800,142,2,4,8,1,1,1,Kia,Petrol,Automatic,Hatchback,Good,2762.44
2022,25656.0,1500,127,1,3,5,1,0,1,Kia,Petrol,Automatic,SUV,Poor,1501.37
2009,187110.0,2000,135,2,2,5,0,0,0,Ford,Diesel,Manual,Truck,New,5472.19
2018,74163.0,2000,146,4,4,6,1,0,1,Kia,Diesel,Automatic,Hatchback,Fair,6511.03
2020,66207.0,2500,237,2,4,2,0,0,1,Audi,Diesel,Automatic,Sedan,New,25479.71
